User_ID,Role,File_Path,Behavior_Probability,Access_Granted
UID216849,software_dev,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.58,True
UID253896,bank_manager,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.71,False
UID249869,bank_manager,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.1,True
UID776823,software_dev,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.28,True
UID562893,sys_admin,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.3,True
UID259113,bank_clerk,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.36,False
UID509957,bank_manager,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.15,True
UID465112,software_dev,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.19,False
UID687905,bank_manager,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.32,False
UID994464,bank_clerk,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.2,True
UID187032,bank_clerk,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.27,False
UID886361,sys_admin,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.08,True
UID855402,bank_clerk,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.25,False
UID935161,bank_manager,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.15,True
UID985179,bank_clerk,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.29,True
UID877765,bank_clerk,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.19,True
UID718631,bank_manager,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.23,False
UID604521,software_dev,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.27,False
UID745083,sys_admin,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.23,False
UID847253,software_dev,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.26,True
UID911423,sys_admin,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.49,False
UID259348,bank_manager,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.26,False
UID720496,sys_admin,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.11,False
UID124058,software_dev,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.27,False
UID175342,bank_clerk,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.33,True
UID653738,sys_admin,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.17,False
UID265491,sys_admin,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.39,True
UID786545,consumer,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.32,True
UID939655,bank_clerk,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.03,True
UID491844,software_dev,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.59,False
UID744866,bank_manager,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.35,True
UID381509,bank_clerk,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.53,False
UID332867,bank_clerk,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.38,False
UID399126,software_dev,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.31,True
UID935377,bank_manager,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.2,True
UID757979,consumer,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.25,True
UID990146,software_dev,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.3,False
UID660112,software_dev,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.09,True
UID904314,consumer,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.31,True
UID969986,bank_manager,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.22,False
UID283187,software_dev,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.19,False
UID194607,bank_clerk,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.11,True
UID433708,bank_clerk,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.35,False
UID640990,bank_manager,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.28,False
UID422551,sys_admin,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.15,False
UID790693,bank_clerk,/cloud/finance/investments/2022/01/version_3/priority_1/investment_analysis_94827.csv,0.29,True
UID571185,bank_clerk,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.18,False
UID286448,sys_admin,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.02,True
UID496307,software_dev,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.43,False
UID107390,bank_clerk,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.39,False
UID919317,sys_admin,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.46,True
UID625814,sys_admin,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.1,False
UID855274,software_dev,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.08,True
UID775377,bank_clerk,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.22,False
UID262715,software_dev,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.12,False
UID559338,sys_admin,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.2,False
UID761049,software_dev,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.25,False
UID644555,sys_admin,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.23,False
UID897225,software_dev,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.11,False
UID307153,consumer,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.16,False
UID230188,bank_clerk,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.24,True
UID198012,sys_admin,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.14,False
UID438202,sys_admin,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.58,False
UID703865,bank_clerk,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.3,False
UID564680,bank_clerk,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.18,True
UID681514,bank_manager,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.2,True
UID701736,software_dev,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.06,False
UID357728,consumer,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.58,True
UID412041,bank_manager,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.14,False
UID747094,software_dev,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.38,False
UID714314,bank_clerk,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.27,True
UID333833,sys_admin,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.22,False
UID998517,bank_manager,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.22,True
UID746124,bank_manager,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.19,True
UID960052,bank_clerk,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.03,True
UID691121,consumer,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.35,True
UID113850,bank_clerk,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.19,True
UID421675,bank_clerk,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.17,True
UID566588,bank_clerk,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.2,True
UID478456,software_dev,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.2,True
UID833036,bank_clerk,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.33,False
UID376324,bank_clerk,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.12,True
UID343932,sys_admin,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.41,False
UID747075,sys_admin,/cloud/finance/investments/2022/01/version_3/priority_1/investment_analysis_94827.csv,0.09,False
UID980866,bank_manager,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.37,False
UID701627,bank_manager,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.2,False
UID252886,sys_admin,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.4,True
UID221743,consumer,/cloud/finance/investments/2022/01/version_3/priority_1/investment_analysis_94827.csv,0.58,True
UID621210,consumer,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.55,False
UID359898,sys_admin,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.15,False
UID239035,sys_admin,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.15,True
UID639417,sys_admin,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.47,False
UID858026,bank_clerk,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.18,True
UID618735,software_dev,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.26,False
UID240713,software_dev,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.3,True
UID780801,bank_manager,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.09,False
UID651163,consumer,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.24,True
UID295351,bank_manager,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.16,True
UID699165,consumer,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.32,True
UID741521,sys_admin,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.18,True
UID277363,bank_clerk,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.07,False
UID797603,bank_clerk,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.37,False
UID924605,software_dev,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.3,False
UID197871,sys_admin,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.55,True
UID785803,software_dev,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.43,False
UID232757,consumer,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.28,True
UID361776,software_dev,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.11,True
UID659633,sys_admin,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.11,False
UID348325,bank_clerk,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.37,True
UID913515,software_dev,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.54,False
UID733827,bank_manager,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.38,True
UID491918,sys_admin,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.46,False
UID114288,consumer,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.31,True
UID150536,consumer,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.25,False
UID885316,software_dev,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.17,True
UID583079,bank_clerk,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.57,False
UID705429,consumer,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.34,False
UID505933,bank_manager,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.16,False
UID327994,software_dev,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.4,True
UID897625,sys_admin,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.21,True
UID636505,software_dev,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.38,False
UID427338,bank_manager,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.18,False
UID872140,sys_admin,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.3,True
UID403712,sys_admin,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.32,False
UID904908,consumer,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.51,False
UID277378,consumer,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.11,True
UID212162,sys_admin,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.05,False
UID198307,consumer,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.51,False
UID101255,sys_admin,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.83,True
UID787413,sys_admin,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.44,False
UID789332,bank_clerk,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.06,False
UID831056,sys_admin,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.34,False
UID968814,software_dev,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.07,True
UID641117,consumer,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.49,True
UID776350,sys_admin,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.07,False
UID487444,software_dev,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.17,False
UID679835,sys_admin,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.33,False
UID415116,bank_clerk,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.49,True
UID733334,bank_clerk,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.51,False
UID688695,bank_clerk,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.15,True
UID516857,sys_admin,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.04,False
UID689954,bank_clerk,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.23,True
UID865274,bank_clerk,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.25,True
UID535223,bank_clerk,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.39,True
UID941636,consumer,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.41,True
UID276177,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.02,False
UID869927,bank_manager,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.3,False
UID607109,bank_manager,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.57,False
UID913419,bank_manager,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.42,False
UID465142,consumer,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.4,False
UID503780,bank_clerk,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.18,False
UID796023,sys_admin,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.12,True
UID963191,bank_manager,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.22,True
UID168669,sys_admin,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.31,False
UID793262,bank_manager,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.25,False
UID156790,software_dev,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.23,False
UID425599,bank_manager,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.41,False
UID976949,bank_manager,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.21,False
UID869554,sys_admin,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.19,True
UID412992,sys_admin,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.12,True
UID191246,consumer,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.18,False
UID901127,consumer,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.55,False
UID289301,bank_manager,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.15,False
UID908135,consumer,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.22,False
UID893828,bank_clerk,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.51,False
UID225166,sys_admin,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.12,False
UID971361,consumer,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.41,True
UID986631,sys_admin,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.39,False
UID253383,bank_manager,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.33,True
UID504766,bank_clerk,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.23,False
UID222865,bank_manager,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.53,True
UID447399,bank_manager,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.21,True
UID159059,consumer,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.3,True
UID354259,sys_admin,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.14,False
UID642173,bank_manager,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.09,False
UID322530,software_dev,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.43,True
UID148936,sys_admin,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.33,True
UID844319,sys_admin,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.33,False
UID308416,software_dev,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.31,True
UID907434,sys_admin,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.45,True
UID678477,software_dev,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.36,False
UID773781,bank_clerk,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.13,True
UID317288,software_dev,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.24,True
UID873696,software_dev,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.22,False
UID985123,bank_clerk,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.3,False
UID280911,bank_manager,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.36,False
UID107495,bank_manager,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.5,True
UID735942,bank_clerk,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.16,True
UID873516,sys_admin,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.2,False
UID504961,consumer,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.55,True
UID810769,sys_admin,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.09,False
UID388802,bank_clerk,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.27,False
UID510883,sys_admin,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.42,True
UID466161,consumer,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.31,False
UID126271,consumer,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.08,True
UID466114,bank_manager,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.07,False
UID753310,software_dev,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.06,True
UID964512,sys_admin,/cloud/finance/investments/2022/01/version_3/priority_1/investment_analysis_94827.csv,0.33,False
UID931071,bank_manager,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.35,False
UID165128,software_dev,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.23,True
UID386053,consumer,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.29,True
UID256225,bank_manager,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.36,False
UID550205,software_dev,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.09,False
UID817045,consumer,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.31,False
UID723235,bank_clerk,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.21,True
UID446506,consumer,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.23,False
UID456693,bank_manager,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.22,False
UID562915,bank_manager,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.19,False
UID799077,bank_clerk,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.5,True
UID586952,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.5,False
UID371131,bank_clerk,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.16,False
UID841457,bank_clerk,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.17,False
UID323345,software_dev,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.56,False
UID889332,consumer,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.14,True
UID795218,bank_clerk,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.16,False
UID130435,bank_manager,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.33,True
UID725738,bank_manager,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.53,True
UID860114,bank_clerk,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.32,False
UID557101,sys_admin,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.18,False
UID888225,consumer,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.09,False
UID395200,consumer,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.17,True
UID436677,sys_admin,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.25,True
UID739295,bank_manager,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.33,True
UID552065,consumer,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.28,False
UID394675,sys_admin,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.19,False
UID791269,bank_clerk,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.48,True
UID312991,bank_clerk,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.14,True
UID674633,software_dev,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.01,False
UID793143,consumer,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.27,False
UID724011,bank_manager,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.12,True
UID972490,consumer,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.47,True
UID926461,bank_clerk,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.41,True
UID345299,bank_clerk,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.35,False
UID804020,bank_manager,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.27,True
UID764859,software_dev,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.2,False
UID550527,software_dev,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.5,False
UID435161,bank_clerk,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.17,False
UID351988,sys_admin,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.49,False
UID763340,bank_clerk,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.25,False
UID388530,consumer,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.39,True
UID737736,bank_manager,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.28,True
UID158985,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.59,False
UID985924,bank_manager,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.04,False
UID962432,bank_clerk,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.46,True
UID107817,bank_clerk,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.29,False
UID778658,bank_manager,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.61,False
UID505715,software_dev,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.46,True
UID769584,bank_clerk,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.12,True
UID537309,bank_clerk,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.14,True
UID642143,consumer,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.43,False
UID870442,bank_manager,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.21,True
UID195361,sys_admin,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.18,True
UID234806,sys_admin,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.42,True
UID991782,bank_manager,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.33,False
UID797211,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.35,False
UID841091,software_dev,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.49,False
UID888601,sys_admin,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.34,True
UID886596,bank_manager,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.17,True
